stamp,x,y,yaw,v,w,collisions,blocked_commands,distance,quality_enabled,top_blocked,all_blocked,reset_sequence,evidence
1789808690.885056,-3.1935511706900375,0.6258190149707874,0.7504868334999845,0.5647058823529411,0.125,0,0,1.29972257798822,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.9098675,-3.1826608769535922,0.6359742815660872,0.7504868334999845,0.5999999999999999,0.0,0,0,1.3146131097882487,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.9348838,-3.171685339616763,0.6462090383485568,0.7504868334999845,0.5999999999999999,0.0,0,0,1.3296201969882502,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.9602165,-3.1605679661334363,0.6565760582191842,0.7504868334999845,0.5999999999999999,0.0,0,0,1.344821219788238,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.9849699,-3.150344290814479,0.6661096989969658,0.7504868334999845,0.5647058823529411,0.0,0,0,1.3588002699529393,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.0098557,-3.1400660369257367,0.6756942346302929,0.7504868334999845,0.5647058823529411,0.0,0,0,1.3728539465647007,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.034832,-3.1291252650767096,0.6859285394127211,0.7536079524999838,0.5999999999999999,0.125,0,0,1.3878353177646976,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.060044,-3.118109724390568,0.6962977567294005,0.7567596633749861,0.5999999999999999,0.125,0,0,1.4029635299647087,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.0850217,-3.1072282051635955,0.706605392724235,0.7598822653749838,0.5999999999999999,0.125,0,0,1.4179520195646977,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.1099856,-3.0963697934747167,0.7169233529722343,0.7598822653749838,0.5999999999999999,0.0,0,0,1.4329308515647061,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.1348836,-3.0855417643670107,0.7272124428592865,0.7598822653749838,0.5999999999999999,0.0,0,0,1.4478677717647062,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.1601167,-3.0745704052271265,0.737637728869375,0.7598822653749838,0.5999999999999999,0.0,0,0,1.4630024111647204,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.1852956,-3.063629292963957,0.74803427346861,0.7598822653749838,0.5999999999999999,0.0,0,0,1.4780953259646907,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.2098122,-3.0529464272037847,0.7581854251661516,0.7598822653749838,0.5999999999999999,0.0,0,0,1.492831997964717,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.2348092,-3.0427147168343014,0.7679078766522651,0.7598822653749838,0.5647058823529411,0.0,0,0,1.5069463155176428,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.2598786,-3.032458379478207,0.7776537293757013,0.7598822653749838,0.5647058823529411,0.0,0,0,1.521094605211769,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.28481,-3.0222429053417463,0.7873607527484126,0.7598822653749838,0.5647058823529411,0.0,0,0,1.5351865253999855,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.3097568,-3.011407675440507,0.7976888830167819,0.7630008176249848,0.5999999999999999,0.125,0,0,1.5501555761999901,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.3346627,-3.000624124533379,0.8080320704214442,0.7661137561249877,0.5999999999999999,0.125,0,0,1.5650976810000035,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.3598442,-2.9897634244364886,0.8185146963639465,0.7692584182499903,0.5999999999999999,0.125,0,0,1.580192059200016,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.3851304,-2.9788604087870794,0.829071328686981,0.7692584182499903,0.5999999999999999,0.0,0,0,1.5953682983999957,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.4100714,-2.968111882755973,0.8394783794492261,0.7692584182499903,0.5999999999999999,0.0,0,0,1.6103294988000076,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.4348114,-2.958071440544664,0.8491998418586841,0.7692584182499903,0.5647058823529411,0.0,0,0,1.6243050957882275,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.4600515,-2.9478336533782588,0.8591123796732181,0.7692584182499903,0.5647058823529411,0.0,0,0,1.6385553832235453,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.4849362,-2.937736688260661,0.8688885692846458,0.7692584182499903,0.5647058823529411,0.0,0,0,1.6526096561647035,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.5098395,-2.9270161909867776,0.8793008651376077,0.7723719037499923,0.5999999999999999,0.125,0,0,1.6675543865647124,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.5347633,-2.9163268411025673,0.8897477856602888,0.7754857752499905,0.5999999999999999,0.125,0,0,1.6825009697647044,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.5597966,-2.9056064229499867,0.9002907326941426,0.7786182738749904,0.5999999999999999,0.125,0,0,1.697536963164704,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
1789808691.5848005,-2.8949294605636333,0.9108238906047026,0.7786182738749904,0.5999999999999999,0.0,0,0,1.712535127764694,True,True,False,3,synthetic_2d_kinematics_ideal_odometry
