scenario,seed,mode,objective,planning_ms,expanded,success,length_m,latent_quality_mean,synthetic_low_quality_exposure_m,normalized_cost_integral,unknown_exposure_m,collision_cells,valid_path,route
stale_high_score,106,geometric,38.0,0.5534859997169406,39,True,38.0,0.4050943397318054,27.0,0.0,0.0,0,True,direct
stale_high_score,106,linear,42.52380952380955,0.9816390002015396,123,True,38.0,0.4050943397318054,27.0,1.5079365079365081,0.0,0,True,direct
stale_high_score,106,nonlinear,42.52380952380955,1.0995369998454407,123,True,38.0,0.4050943397318054,27.0,1.5079365079365081,0.0,0,True,direct
stale_high_score,106,full,72.63626098004404,8.90842699982386,276,True,56.48528137423857,0.900173616925142,0.0,5.383659868601821,0.0,0,True,detour
stale_high_score,106,no_variance,69.94648567650881,2.3260970001501846,268,True,56.48528137423857,0.900173616925142,0.0,4.487068100756765,0.0,0,True,detour
stale_high_score,106,no_count,72.63626098004404,2.871623999908479,276,True,56.48528137423857,0.900173616925142,0.0,5.383659868601821,0.0,0,True,detour
stale_high_score,106,no_age,44.33333333333335,12.45080400030929,128,True,38.0,0.4050943397318054,27.0,2.1111111111111125,0.0,0,True,direct
stale_high_score,107,geometric,38.0,0.30146300014166627,39,True,38.0,0.4003196420076551,27.0,0.0,0.0,0,True,direct
stale_high_score,107,linear,42.54761904761907,0.9712510000099428,123,True,38.0,0.4003196420076551,27.0,1.515873015873016,0.0,0,True,direct
stale_high_score,107,nonlinear,42.54761904761907,1.372779000121227,123,True,38.0,0.4003196420076551,27.0,1.515873015873016,0.0,0,True,direct
