series,seed,mode,event,time_s,source_as_of,reason,route_changed,cumulative_route_changes,update_ms,success,length_m,latent_quality_mean,synthetic_low_quality_exposure_m,normalized_cost_integral,unknown_exposure_m,collision_cells,valid_path,route
quality_change,108,no_age,initial,0.0,400.0,blocked_or_initial,False,0,0.837663000311295,True,38.0,0.898100097140714,0.0,0.44047619047619074,0.0,0,True,direct
quality_change,108,no_age,quality_deteriorates,2.0,402.0,quality_improvement,True,1,1.5198659998532094,True,56.48528137423857,0.901354189853836,0.0,0.6317984263317319,0.0,0,True,detour
quality_change,108,no_age,quality_recovers,4.0,404.0,quality_improvement,True,2,0.7231659997160023,True,38.0,0.898100097140714,0.0,0.44047619047619074,0.0,0,True,direct
quality_change,109,geometric,initial,0.0,400.0,blocked_or_initial,False,0,0.5930019997322233,True,38.0,0.900038336767553,0.0,0.0,0.0,0,True,direct
quality_change,109,geometric,quality_deteriorates,2.0,402.0,held_hysteresis,False,0,0.38177099986569374,True,38.0,0.29467360775519785,27.0,0.0,0.0,0,True,direct
quality_change,109,geometric,quality_recovers,4.0,404.0,held_hysteresis,False,0,0.5145260001881979,True,38.0,0.900038336767553,0.0,0.0,0.0,0,True,direct
quality_change,109,linear,initial,0.0,400.0,blocked_or_initial,False,0,1.0140500003217312,True,38.0,0.900038336767553,0.0,3.019841269841271,0.0,0,True,direct
quality_change,109,linear,quality_deteriorates,2.0,402.0,quality_improvement,True,1,10.441057000207365,True,56.48528137423856,0.9024565387584661,0.0,4.3785393610547105,0.0,0,True,detour
quality_change,109,linear,quality_recovers,4.0,404.0,quality_improvement,True,2,1.0933789999398869,True,38.0,0.900038336767553,0.0,3.019841269841271,0.0,0,True,direct
quality_change,109,nonlinear,initial,0.0,400.0,blocked_or_initial,False,0,0.5414989996097574,True,38.0,0.900038336767553,0.0,0.3095238095238094,0.0,0,True,direct
quality_change,109,nonlinear,quality_deteriorates,2.0,402.0,quality_improvement,True,1,1.7399830003341776,True,56.48528137423856,0.9019901028058672,0.0,0.43625011445454087,0.0,0,True,detour
quality_change,109,nonlinear,quality_recovers,4.0,404.0,quality_improvement,True,2,0.7910530002845917,True,38.0,0.900038336767553,0.0,0.3095238095238094,0.0,0,True,direct
quality_change,109,full,initial,0.0,400.0,blocked_or_initial,False,0,0.8024389999263803,True,38.0,0.900038336767553,0.0,0.45238095238095266,0.0,0,True,direct
quality_change,109,full,quality_deteriorates,2.0,402.0,quality_improvement,True,1,1.963354000054096,True,56.48528137423856,0.9022428330844049,0.0,0.6278301723634779,0.0,0,True,detour
quality_change,109,full,quality_recovers,4.0,404.0,quality_improvement,True,2,11.232956000185368,True,38.0,0.900038336767553,0.0,0.45238095238095266,0.0,0,True,direct
quality_change,109,no_variance,initial,0.0,400.0,blocked_or_initial,False,0,0.45412300005409634,True,38.0,0.900038336767553,0.0,0.3095238095238094,0.0,0,True,direct
quality_change,109,no_variance,quality_deteriorates,2.0,402.0,quality_improvement,True,1,1.4202880001903395,True,56.48528137423856,0.9019901028058672,0.0,0.43625011445454087,0.0,0,True,detour
quality_change,109,no_variance,quality_recovers,4.0,404.0,quality_improvement,True,2,0.8932040000217967,True,38.0,0.900038336767553,0.0,0.3095238095238094,0.0,0,True,direct
quality_change,109,no_count,initial,0.0,400.0,blocked_or_initial,False,0,1.2555489997794211,True,38.0,0.900038336767553,0.0,0.45238095238095266,0.0,0,True,direct
quality_change,109,no_count,quality_deteriorates,2.0,402.0,quality_improvement,True,1,2.2957430001042667,True,56.48528137423856,0.9024119628793081,0.0,0.6198936644269699,0.0,0,True,detour
quality_change,109,no_count,quality_recovers,4.0,404.0,quality_improvement,True,2,0.6790160000491596,True,38.0,0.900038336767553,0.0,0.45238095238095266,0.0,0,True,direct
quality_change,109,no_age,initial,0.0,400.0,blocked_or_initial,False,0,0.7524490001742379,True,38.0,0.900038336767553,0.0,0.45238095238095266,0.0,0,True,direct
quality_change,109,no_age,quality_deteriorates,2.0,402.0,quality_improvement,True,1,1.4473779997388192,True,56.48528137423856,0.9022428330844049,0.0,0.6278301723634779,0.0,0,True,detour
quality_change,109,no_age,quality_recovers,4.0,404.0,quality_improvement,True,2,0.8328630001415149,True,38.0,0.900038336767553,0.0,0.45238095238095266,0.0,0,True,direct
